Run	Assay Type	AssemblyName	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	ENA-FIRST-PUBLIC (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE (run)	ENA-LAST-UPDATE	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	population	ReleaseDate	create_date	version	Sample Name	SRA Study	Super_Population_Code	common_name	external_id	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Sample_name	Scientific_Name	Submitter_Id
ERR3989326	WGS	JTFH01	300	109197311700	PRJEB36890	SAMEA6604138	10116231721	NYGC	public	cram,sra,run.zq	gs,s3,ncbi	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991191	Illumina NovaSeq 6000	NA12739	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	CEU	2020-04-24T00:00:00Z	2020-04-26T07:11:00Z	1	NA12739	ERP120144	EUR									
ERR3989327	WGS	JTFH01	300	113075995200	PRJEB36890	SAMEA6604139	11428271036	NYGC	public	sra,cram,run.zq	gs,ncbi,s3	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991192	Illumina NovaSeq 6000	NA12740	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	CEU	2020-04-24T00:00:00Z	2020-04-26T09:26:00Z	1	NA12740	ERP120144	EUR									
ERR3989328	WGS	JTFH01	300	106012526100	PRJEB36890	SAMEA6604140	9609345995	NYGC	public	run.zq,sra,cram	gs,s3,ncbi	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991193	Illumina NovaSeq 6000	NA12752	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	CEU	2020-04-24T00:00:00Z	2020-04-26T09:14:00Z	1	NA12752	ERP120144	EUR									
ERR3989329	WGS	JTFH01	300	94499824500	PRJEB36890	SAMEA6604141	9010671877	NYGC	public	sra,run.zq,cram	s3,gs,ncbi	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991194	Illumina NovaSeq 6000	NA12753	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	CEU	2020-04-24T00:00:00Z	2020-04-26T09:08:00Z	1	NA12753	ERP120144	EUR									
ERR3989330	WGS	JTFH01	300	115961708100	PRJEB36890	SAMEA6604142	10407661316	NYGC	public	sra,cram,run.zq	ncbi,s3,gs	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991195	Illumina NovaSeq 6000	NA12766	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	CEU	2020-04-24T00:00:00Z	2020-04-26T06:09:00Z	1	NA12766	ERP120144	EUR									
ERR3989331	WGS	JTFH01	300	111300549900	PRJEB36890	SAMEA6604143	10139740732	NYGC	public	sra,run.zq,cram	ncbi,s3,gs	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991196	Illumina NovaSeq 6000	NA12767	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	CEU	2020-04-24T00:00:00Z	2020-04-26T21:57:00Z	1	NA12767	ERP120144	EUR									
ERR3989332	WGS	JTFH01	300	110245629900	PRJEB36890	SAMEA6604144	10323324025	NYGC	public	sra,run.zq,cram	gs,ncbi,s3	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991197	Illumina NovaSeq 6000	NA12801	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	CEU	2020-04-24T00:00:00Z	2020-04-26T10:18:00Z	1	NA12801	ERP120144	EUR									
ERR3989333	WGS	JTFH01	300	110401508100	PRJEB36890	SAMEA6604145	11081884800	NYGC	public	sra,run.zq	s3,ncbi,gs	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21T04:06:13Z	2020-03-13	2021-07-27T23:54:49Z	ERX3991198	Illumina NovaSeq 6000	NA12802	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	CEU	2020-04-24T00:00:00Z	2020-04-26T15:22:00Z	1	SAMEA6604145	ERP120144	EUR	human	SAMEA6604145	NYGC	2020-04-21T04:06:13Z	2021-07-27T23:54:49Z	public	NA12802	Homo sapiens	NA12802
ERR3989334	WGS	JTFH01	300	116521499100	PRJEB36890	SAMEA6604146	10706614459	NYGC	public	cram,run.zq,sra	ncbi,s3,gs	s3.us-east-1,gs.us-east1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991199	Illumina NovaSeq 6000	NA12817	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	CEU	2020-04-24T00:00:00Z	2020-04-26T06:25:00Z	1	NA12817	ERP120144	EUR									
ERR3989335	WGS	JTFH01	300	112803931200	PRJEB36890	SAMEA6604147	11315782799	NYGC	public	run.zq,cram,sra	gs,s3,ncbi	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991200	Illumina NovaSeq 6000	NA12818	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	CEU	2020-04-24T00:00:00Z	2020-04-26T05:54:00Z	1	NA12818	ERP120144	EUR									
ERR3989336	WGS	JTFH01	300	105994208400	PRJEB36890	SAMEA6604148	9947060652	NYGC	public	sra,run.zq,cram	ncbi,gs,s3	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991201	Illumina NovaSeq 6000	NA12832	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	CEU	2020-04-24T00:00:00Z	2020-04-26T07:56:00Z	1	NA12832	ERP120144	EUR									
ERR3989337	WGS	JTFH01	300	108623040900	PRJEB36890	SAMEA6604149	9871237809	NYGC	public	cram,run.zq,sra	gs,ncbi,s3	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991202	Illumina NovaSeq 6000	NA12864	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	CEU	2020-04-24T00:00:00Z	2020-04-26T09:06:00Z	1	NA12864	ERP120144	EUR									
ERR3989338	WGS	JTFH01	300	108071832600	PRJEB36890	SAMEA6604150	11217038903	NYGC	public	sra,run.zq	s3,ncbi,gs	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991203	Illumina NovaSeq 6000	NA12865	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	CEU	2020-04-24T00:00:00Z	2020-04-26T12:29:00Z	1	NA12865	ERP120144	EUR									
ERR3989339	WGS	JTFH01	300	108899858100	PRJEB36890	SAMEA6604151	11393452996	NYGC	public	cram,run.zq,sra	s3,gs,ncbi	s3.us-east-1,gs.us-east1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991204	Illumina NovaSeq 6000	NA12875	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	CEU	2020-04-24T00:00:00Z	2020-04-26T08:32:00Z	1	NA12875	ERP120144	EUR									
ERR3989340	WGS	JTFH01	300	114618732600	PRJEB36890	SAMEA6604152	11057389282	NYGC	public	run.zq,sra,cram	s3,gs,ncbi	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991205	Illumina NovaSeq 6000	NA12877	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	CEU	2020-04-24T00:00:00Z	2020-04-26T07:55:00Z	1	NA12877	ERP120144	EUR									
ERR3989341	WGS	JTFH01	300	116209126500	PRJEB36890	SAMEA6604153	12535029908	NYGC	public	sra,cram,run.zq	ncbi,gs,s3	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991206	Illumina NovaSeq 6000	NA12891	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	CEU	2020-04-24T00:00:00Z	2020-04-26T08:31:00Z	1	NA12891	ERP120144	EUR									
ERR3989342	WGS	JTFH01	300	116196192300	PRJEB36890	SAMEA6604154	10690014128	NYGC	public	run.zq,cram,sra	ncbi,s3,gs	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991207	Illumina NovaSeq 6000	NA12892	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	CEU	2020-04-24T00:00:00Z	2020-04-26T08:11:00Z	1	NA12892	ERP120144	EUR									
ERR3989343	WGS	JTFH01	300	110388593700	PRJEB36890	SAMEA6604155	11332041029	NYGC	public	cram,sra,run.zq	s3,ncbi,gs	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991208	Illumina NovaSeq 6000	NA18484	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T09:35:00Z	1	NA18484	ERP120144	AFR									
ERR3989344	WGS	JTFH01	300	114420703200	PRJEB36890	SAMEA6604156	10541445349	NYGC	public	cram,run.zq,sra	s3,gs,ncbi	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991209	Illumina NovaSeq 6000	NA18485	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T08:32:00Z	1	NA18485	ERP120144	AFR									
ERR3989345	WGS	JTFH01	300	111140419200	PRJEB36890	SAMEA6604157	11732951933	NYGC	public	run.zq,sra,cram	ncbi,s3,gs	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991210	Illumina NovaSeq 6000	NA18487	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T11:23:00Z	1	NA18487	ERP120144	AFR									
ERR3989346	WGS	JTFH01	300	112415691300	PRJEB36890	SAMEA6604158	10024217573	NYGC	public	run.zq,sra,cram	gs,s3,ncbi	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991211	Illumina NovaSeq 6000	NA18497	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T08:10:00Z	1	NA18497	ERP120144	AFR									
ERR3989347	WGS	JTFH01	300	103235634600	PRJEB36890	SAMEA6604159	9984571751	NYGC	public	cram,sra,run.zq	gs,s3,ncbi	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991212	Illumina NovaSeq 6000	NA18500	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T09:52:00Z	1	NA18500	ERP120144	AFR									
ERR3989348	WGS	JTFH01	300	110777911200	PRJEB36890	SAMEA6604160	9940325877	NYGC	public	sra,run.zq,cram	s3,ncbi,gs	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991213	Illumina NovaSeq 6000	NA18503	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T10:54:00Z	1	NA18503	ERP120144	AFR									
ERR3989349	WGS	JTFH01	300	110922540600	PRJEB36890	SAMEA6604161	10854889244	NYGC	public	sra,cram,run.zq	gs,ncbi,s3	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991214	Illumina NovaSeq 6000	NA18506	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T09:34:00Z	1	NA18506	ERP120144	AFR									
ERR3989350	WGS	JTFH01	300	107899109100	PRJEB36890	SAMEA6604162	9852360310	NYGC	public	run.zq,cram,sra	ncbi,gs,s3	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991215	Illumina NovaSeq 6000	NA18515	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T08:12:00Z	1	NA18515	ERP120144	AFR									
ERR3989351	WGS	JTFH01	300	147297649200	PRJEB36890	SAMEA6604163	15293779011	NYGC	public	run.zq,sra,cram	s3,gs,ncbi	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991216	Illumina NovaSeq 6000	NA18518	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T10:03:00Z	1	NA18518	ERP120144	AFR									
ERR3989352	WGS	JTFH01	300	96985943100	PRJEB36890	SAMEA6604164	9401031435	NYGC	public	cram,run.zq,sra	ncbi,s3,gs	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991217	Illumina NovaSeq 6000	NA18521	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T09:17:00Z	1	NA18521	ERP120144	AFR									
ERR3989353	WGS	JTFH01	300	116825395800	PRJEB36890	SAMEA6604165	11103595455	NYGC	public	run.zq,sra,cram	ncbi,gs,s3	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991218	Illumina NovaSeq 6000	NA18852	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T10:00:00Z	1	NA18852	ERP120144	AFR									
ERR3989354	WGS	JTFH01	300	117087435600	PRJEB36890	SAMEA6604166	11663760933	NYGC	public	sra,cram,run.zq	s3,ncbi,gs	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991219	Illumina NovaSeq 6000	NA18854	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T11:21:00Z	1	NA18854	ERP120144	AFR									
ERR3989355	WGS	JTFH01	300	114093527100	PRJEB36890	SAMEA6604167	11009869115	NYGC	public	run.zq,cram,sra	gs,s3,ncbi	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991220	Illumina NovaSeq 6000	NA18855	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T11:46:00Z	1	NA18855	ERP120144	AFR									
ERR3989356	WGS	JTFH01	300	111531365700	PRJEB36890	SAMEA6604169	11052362184	NYGC	public	sra,cram,run.zq	gs,ncbi,s3	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991221	Illumina NovaSeq 6000	NA18857	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T08:23:00Z	1	NA18857	ERP120144	AFR									
ERR3989357	WGS	JTFH01	300	102918156000	PRJEB36890	SAMEA6604170	9799711039	NYGC	public	run.zq,sra,cram	ncbi,gs,s3	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991222	Illumina NovaSeq 6000	NA18859	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T14:03:00Z	1	NA18859	ERP120144	AFR									
ERR3989358	WGS	JTFH01	300	94540145700	PRJEB36890	SAMEA6604171	9084903762	NYGC	public	sra,run.zq,cram	ncbi,gs,s3	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991223	Illumina NovaSeq 6000	NA18860	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T08:07:00Z	1	NA18860	ERP120144	AFR									
ERR3989359	WGS	JTFH01	300	113891332200	PRJEB36890	SAMEA6604172	11714455615	NYGC	public	sra,run.zq	s3,gs,ncbi	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991224	Illumina NovaSeq 6000	NA18862	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T17:42:00Z	1	NA18862	ERP120144	AFR									
ERR3989360	WGS	JTFH01	300	113140246500	PRJEB36890	SAMEA6604173	11169428398	NYGC	public	sra,run.zq,cram	ncbi,gs,s3	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991225	Illumina NovaSeq 6000	NA18863	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-30T14:08:00Z	1	NA18863	ERP120144	AFR									
ERR3989361	WGS	JTFH01	300	107989074300	PRJEB36890	SAMEA6604174	10274646918	NYGC	public	run.zq,cram,sra	ncbi,gs,s3	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991226	Illumina NovaSeq 6000	NA18869	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-30T02:58:00Z	1	NA18869	ERP120144	AFR									
ERR3989362	WGS	JTFH01	300	116356120200	PRJEB36890	SAMEA6604175	11148208260	NYGC	public	cram,sra,run.zq	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991227	Illumina NovaSeq 6000	NA18872	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T08:11:00Z	1	NA18872	ERP120144	AFR									
ERR3989363	WGS	JTFH01	300	110333508900	PRJEB36890	SAMEA6604176	10224899051	NYGC	public	cram,run.zq,sra	s3,gs,ncbi	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991228	Illumina NovaSeq 6000	NA18875	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T22:59:00Z	1	NA18875	ERP120144	AFR									
ERR3989364	WGS	JTFH01	300	109270235400	PRJEB36890	SAMEA6604177	11299479293	NYGC	public	run.zq,sra,cram	s3,gs,ncbi	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991229	Illumina NovaSeq 6000	NA18906	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T09:35:00Z	1	NA18906	ERP120144	AFR									
ERR3989365	WGS	JTFH01	300	92145620400	PRJEB36890	SAMEA6604178	9156941787	NYGC	public	cram,sra,run.zq	gs,ncbi,s3	ncbi.public,s3.us-east-1,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991230	Illumina NovaSeq 6000	NA18911	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T07:57:00Z	1	NA18911	ERP120144	AFR									
ERR3989366	WGS	JTFH01	300	100776378900	PRJEB36890	SAMEA6604179	9885556850	NYGC	public	sra,run.zq,cram	gs,s3,ncbi	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991231	Illumina NovaSeq 6000	NA18913	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T08:45:00Z	1	NA18913	ERP120144	AFR									
ERR3989367	WGS	JTFH01	300	112008112200	PRJEB36890	SAMEA6604180	10647697859	NYGC	public	cram,sra,run.zq	ncbi,gs,s3	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991232	Illumina NovaSeq 6000	NA18914	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T10:00:00Z	1	NA18914	ERP120144	AFR									
ERR3989368	WGS	JTFH01	300	112431633000	PRJEB36890	SAMEA6604181	12551568525	NYGC	public	cram,run.zq,sra	s3,gs,ncbi	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991233	Illumina NovaSeq 6000	NA18925	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T13:09:00Z	1	NA18925	ERP120144	AFR									
ERR3989369	WGS	JTFH01	300	112015990800	PRJEB36890	SAMEA6604182	11727638633	NYGC	public	cram,sra,run.zq	ncbi,gs,s3	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991234	Illumina NovaSeq 6000	NA18930	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T08:13:00Z	1	NA18930	ERP120144	AFR									
ERR3989370	WGS	JTFH01	300	109542021300	PRJEB36890	SAMEA6604183	10246543846	NYGC	public	sra,cram,run.zq	s3,gs,ncbi	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991235	Illumina NovaSeq 6000	NA18935	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T08:51:00Z	1	NA18935	ERP120144	AFR									
ERR3989371	WGS	JTFH01	300	104181626700	PRJEB36890	SAMEA6604184	10169297779	NYGC	public	sra,cram,run.zq	gs,ncbi,s3	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991236	Illumina NovaSeq 6000	NA19094	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T10:53:00Z	1	NA19094	ERP120144	AFR									
ERR3989372	WGS	JTFH01	300	117847167600	PRJEB36890	SAMEA6604185	11485532321	NYGC	public	run.zq,cram,sra	gs,s3,ncbi	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991237	Illumina NovaSeq 6000	NA19097	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T13:52:00Z	1	NA19097	ERP120144	AFR									
ERR3989373	WGS	JTFH01	300	111104004600	PRJEB36890	SAMEA6604186	10375237902	NYGC	public	sra,run.zq,cram	s3,ncbi,gs	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991238	Illumina NovaSeq 6000	NA19100	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T09:07:00Z	1	NA19100	ERP120144	AFR									
ERR3989374	WGS	JTFH01	300	104386253400	PRJEB36890	SAMEA6604187	9900496153	NYGC	public	sra,run.zq,cram	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991239	Illumina NovaSeq 6000	NA19101	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T11:53:00Z	1	NA19101	ERP120144	AFR									
ERR3989375	WGS	JTFH01	300	114702924000	PRJEB36890	SAMEA6604188	10473465844	NYGC	public	sra,run.zq,cram	gs,s3,ncbi	ncbi.public,gs.us-east1,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991240	Illumina NovaSeq 6000	NA19103	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T11:48:00Z	1	NA19103	ERP120144	AFR									
ERR3989376	WGS	JTFH01	300	116110584900	PRJEB36890	SAMEA6604189	11059912699	NYGC	public	cram,sra,run.zq	s3,ncbi,gs	s3.us-east-1,ncbi.public,gs.us-east1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991241	Illumina NovaSeq 6000	NA19109	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T19:49:00Z	1	NA19109	ERP120144	AFR									
ERR3989377	WGS	JTFH01	300	117800217900	PRJEB36890	SAMEA6604190	11459445280	NYGC	public	run.zq,sra,cram	s3,gs,ncbi	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991242	Illumina NovaSeq 6000	NA19115	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T08:54:00Z	1	NA19115	ERP120144	AFR									
ERR3989378	WGS	JTFH01	300	98536106100	PRJEB36890	SAMEA6604191	10117883998	NYGC	public	run.zq,cram,sra	s3,gs,ncbi	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991243	Illumina NovaSeq 6000	NA19120	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T12:22:00Z	1	NA19120	ERP120144	AFR									
ERR3989379	WGS	JTFH01	300	114356795700	PRJEB36890	SAMEA6604192	11755508066	NYGC	public	sra,cram,run.zq	gs,ncbi,s3	s3.us-east-1,gs.us-east1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991244	Illumina NovaSeq 6000	NA19122	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T11:55:00Z	1	NA19122	ERP120144	AFR									
ERR3989380	WGS	JTFH01	300	108117950100	PRJEB36890	SAMEA6604193	10831520961	NYGC	public	sra,cram,run.zq	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	2020-04-21	2020-04-21T04:06:13Z	2020-03-13	2021-07-27T23:54:50Z	ERX3991245	Illumina NovaSeq 6000	NA19123	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-26T08:41:00Z	1	SAMEA6604193	ERP120144	AFR	human	SAMEA6604193	NYGC	2020-04-21T04:06:13Z	2021-07-27T23:54:50Z	public	NA19123	Homo sapiens	NA19123
ERR3989381	WGS	JTFH01	300	111209890500	PRJEB36890	SAMEA6604194	10388985008	NYGC	public	run.zq,cram,sra	ncbi,gs,s3	gs.us-east1,s3.us-east-1,ncbi.public	2020-04-21	2020-04-21	2020-03-13	2021-07-27	ERX3991246	Illumina NovaSeq 6000	NA19127	PAIRED	RANDOM	GENOMIC	Homo sapiens	ILLUMINA	YRI	2020-04-24T00:00:00Z	2020-04-28T04:32:00Z	1	NA19127	ERP120144	AFR									
